Tons,DumpingTime
0.09480812641083522,0.03552112264288847
0.2234762979683973,0.012205817862885543
0.2144469525959368,0.017395117672854846
0.2144469525959368,0.03245139599473761
0.11738148984198646,0.01110948691711738
0.21218961625282168,0.00029235491887151
0.2144469525959368,0.00233883935097208
0.11851015801354402,0.005189299809969303
0.22234762979683972,0.04107586610144716
0.22573363431151242,0.000438532378307265
0.09593679458239278,0.00701651805291624
0.13205417607223477,0.001315597134921795
0.2291196388261851,0.0012425084052039175
0.09593679458239278,0.011328753106271013
0.22234762979683972,0.00818593772840228
0.09593679458239278,0.005774009647712323
0.09593679458239278,0.005700920917994445
0.08239277652370203,0.011840374214296156
0.09593679458239278,0.0012425084052039175
0.12302483069977427,0.003069726648150855
0.23476297968397292,0.00760122789065926
0.12302483069977427,0.0024119280806899576
0.12189616252821671,0.003946791404765385
0.1455981941309255,0.0034351702967402426
0.14221218961625282,0.009720801052477707
0.09593679458239278,0.009501534863324076
0.14785553047404063,0.017906738780879988
0.13205417607223477,0.003069726648150855
0.09593679458239278,0.0034351702967402426
0.09593679458239278,0.005408565999122935
0.22799097065462753,0.01023242216050285
0.1523702031602709,0.00321590410758661
0.09593679458239278,0.004239146323636895
0.2110609480812641,0.3015640988159626
0.2144469525959368,0.0010963309457681625
0.1986455981941309,0.06512205817862886
0.2144469525959368,0.016664230375676072
0.10948081264108352,0.004239146323636895
0.16252821670428894,0.0029966379184329776
0.09593679458239278,0.004750767431662038
0.09593679458239278,0.003362081567022365
0.09593679458239278,0.013886858646396726
0.2144469525959368,0.015640988159625786
0.23476297968397292,0.004604589972226283
0.09367945823927765,0.0009501534863324075
0.1873589164785553,0.0012425084052039175
0.09593679458239278,0.0012425084052039175
0.2144469525959368,0.00204648443210057
0.09593679458239278,0.00964771232275983
0.18848758465011287,0.004604589972226283
0.1072234762979684,0.010305510890220727
0.12302483069977427,0.004019880134483263
0.20428893905191872,0.0035813477561759976
0.2144469525959368,0.005774009647712323
0.11512415349887133,0.00087706475661453
0.09593679458239278,0.0029966379184329776
0.5632054176072234,0.000438532378307265
0.2144469525959368,0.008112848998684403
0.11399548532731377,0.005043122350533548
0.09593679458239278,0.02748136237392194
0.2234762979683973,0.004019880134483263
0.09593679458239278,0.00730887297178775
0.09593679458239278,0.020684110510159334
0.1343115124153499,0.0233883935097208
0.16817155756207675,0.032816839643326996
0.15349887133182843,0.015056278321882766
0.12302483069977427,0.07352726209618476
0.2144469525959368,0.00964771232275983
0.2144469525959368,0.11189884519807046
0.2325056433408578,0.00116941967548604
0.11963882618510158,0.0018272182429469376
0.19074492099322798,0.01432539102470399
0.2144469525959368,0.08697558836427423
0.18961625282167044,0.00058470983774302
0.27878103837471785,0.08076304633825464
0.1275395033860045,0.006285630755737465
0.2144469525959368,0.26501973395702383
0.09255079006772009,0.002192661891536325
0.2516930022573363,0.09004531501242509
0.20428893905191872,0.00058470983774302
0.24153498871331827,0.03720216342639965
0.22460496613995484,0.06482970325975734
0.2144469525959368,0.04560736734395556
0.22460496613995484,0.0024119280806899576
0.21896162528216703,0.00233883935097208
0.14108352144469527,0.005700920917994445
0.22799097065462753,0.003946791404765385
0.2144469525959368,0.1956585294547581
0.22460496613995484,0.0006577985674608975
0.09593679458239278,0.0029235491887151
0.07223476297968397,0.004531501242508405
0.10835214446952596,0.00847829264727379
0.2144469525959368,0.03486332407542757
0.13318284424379231,0.004239146323636895
0.12189616252821671,0.005116211080251425
0.11512415349887133,0.009209179944452566
0.11060948081264109,0.0019733957023826926
0.08126410835214447,0.004896944891097793
0.1252821670428894,0.016664230375676072
0.08465011286681716,0.004896944891097793
0.07562076749435666,0.06417190469229644
0.08803611738148984,0.007674316620377138
0.31038374717832956,0.0035813477561759976
0.11851015801354402,0.00263119426984359
0.08916478555304741,0.0002192661891536325
0.18058690744920994,0.005774009647712323
0.11512415349887133,0.00467767870194416
0.06884875846501129,0.0010963309457681625
0.2144469525959368,0.007381961701505628
0.09593679458239278,0.0012425084052039175
0.1399548532731377,0.04575354480339132
0.0744920993227991,0.00321590410758661
0.09932279909706546,0.004019880134483263
0.07674943566591422,0.00263119426984359
0.09593679458239278,0.044657213857623154
0.10948081264108352,0.10839058617161233
0.2144469525959368,0.011840374214296156
0.08239277652370203,0.02514252302294986
0.07336343115124154,0.038152316912732055
0.07336343115124154,0.004166057593919018
0.1072234762979684,0.00409296886420114
0.2381489841986456,0.1166496126297325
0.21331828442437922,0.0019733957023826926
0.1275395033860045,0.033986259318813036
0.26072234762979685,0.029747112995176146
0.12302483069977427,0.006943429323198363
0.172686230248307,0.029381669346586755
0.09593679458239278,0.030039467914047654
0.12415349887133183,0.04392632656044438
0.2234762979683973,0.010890220727963747
0.0981941309255079,0.000438532378307265
0.2144469525959368,0.00789358280953077
0.15011286681715574,0.008989913755298933
0.09593679458239278,0.007235784242069873
0.09593679458239278,0.010378599619938606
0.11286681715575621,0.016664230375676072
0.20993227990970656,0.00409296886420114
0.2144469525959368,0.09508843736295863
0.09593679458239278,0.010378599619938606
0.12415349887133183,0.036982897237246015
0.2144469525959368,0.006212542026019588
0.11399548532731377,0.007162695512351995
0.21557562076749437,0.00380061394532963
0.20654627539503387,0.006285630755737465
0.09367945823927765,0.01586025434877942
0.2144469525959368,0.00730887297178775
0.1162528216704289,0.2516444964186522
0.20090293453724606,0.00263119426984359
0.1636568848758465,0.030185645373483408
0.20428893905191872,0.012717438970910686
0.05304740406320542,0.042683818155240465
0.20428893905191872,0.010670954538810116
0.2144469525959368,0.007674316620377138
0.21557562076749437,0.0006577985674608975
0.18961625282167044,0.0015348633240754275
0.2054176072234763,0.015933343078497295
0.2110609480812641,0.022949861131413535
0.09593679458239278,0.013009793889782196
0.2144469525959368,0.0029235491887151
0.2144469525959368,0.00555474345855869
0.2110609480812641,0.006943429323198363
0.2144469525959368,0.004604589972226283
0.12415349887133183,0.03142815377868732
0.2144469525959368,0.19346586756322176
0.13205417607223477,0.0005116211080251425
0.14221218961625282,0.0008039760268966525
0.09593679458239278,0.006943429323198363
0.10948081264108352,0.00233883935097208
0.2144469525959368,0.004312235053354773
0.2144469525959368,0.07191931004239147
0.09593679458239278,0.01198655167373191
0.2144469525959368,0.00029235491887151
0.13544018058690746,0.003362081567022365
0.2144469525959368,0.1871071480777664
0.2144469525959368,0.0029235491887151
0.09593679458239278,0.005481654728840813
0.2144469525959368,0.0008039760268966525
0.10835214446952596,0.0027042829995614676
0.2144469525959368,0.014763923403011256
0.2144469525959368,0.11029089314427715
0.1162528216704289,0.013302148808653706
0.13544018058690746,0.002485016810407835
0.2144469525959368,0.02280368367197778
0.13882618510158012,0.036471276129220874
0.2144469525959368,0.013521414997807337
0.13318284424379231,0.0018272182429469376
0.12415349887133183,0.0211226428884666
0.12415349887133183,0.009282268674170443
0.23476297968397292,0.0005116211080251425
0.1275395033860045,0.002485016810407835
0.2076749435665914,0.0037275252156117526
0.1309255079006772,0.01549481070019003
0.1275395033860045,0.0032889928373044876
0.11399548532731377,0.00204648443210057
0.1275395033860045,0.04217219704721532
0.2144469525959368,0.0035813477561759976
0.09593679458239278,0.004823856161379915
0.2144469525959368,0.032816839643326996
0.2144469525959368,0.04480339131705891
0.2144469525959368,0.00263119426984359
0.2144469525959368,0.010890220727963747
0.11173814898419865,0.00029235491887151
0.12415349887133183,0.0018272182429469376
0.2144469525959368,0.01081713199824587
0.09593679458239278,0.0018272182429469376
0.2144469525959368,0.004166057593919018
0.1275395033860045,0.0008039760268966525
0.2144469525959368,0.00204648443210057
0.2144469525959368,0.011840374214296156
0.2325056433408578,0.00760122789065926
0.12415349887133183,0.0029966379184329776
0.09593679458239278,0.007966671539248647
0.1252821670428894,0.04392632656044438
0.2144469525959368,0.0016810407835111825
0.22121896162528218,0.0015348633240754275
0.2144469525959368,0.03479023534570969
0.09593679458239278,0.005920187107148078
0.2144469525959368,0.04575354480339132
0.22460496613995484,0.0204648443210057
0.09593679458239278,0.009428446133606197
0.2144469525959368,0.008405203917555913
0.2144469525959368,0.009282268674170443
0.2144469525959368,0.01644496418652244
0.2144469525959368,0.006870340593480485
0.2144469525959368,0.03435170296740243
0.16252821670428894,0.009136091214734687
0.2584650112866817,0.23644204063733373
0.2144469525959368,0.00146177459435755
0.20428893905191872,0.00058470983774302
0.23476297968397292,0.0005116211080251425
0.2144469525959368,0.06994591434000877
0.23476297968397292,0.07601227890659261
0.10158013544018059,0.006870340593480485
0.1275395033860045,0.007674316620377138
0.2144469525959368,0.0029235491887151
0.22121896162528218,0.00029235491887151
0.13318284424379231,0.031501242508405206
0.11173814898419865,0.01812600497003362
0.12979683972911965,0.020245578131852068
0.2144469525959368,0.06482970325975734
0.22573363431151242,0.0025581055401257126
0.09593679458239278,0.001900306972664815
0.09593679458239278,0.0029966379184329776
0.22121896162528218,0.00263119426984359
0.09593679458239278,0.00146177459435755
0.09593679458239278,0.021414997807338108
0.15688487584650113,0.010305510890220727
0.09593679458239278,0.03252448472445549
0.2144469525959368,0.007162695512351995
0.20428893905191872,0.005116211080251425
0.09593679458239278,0.00263119426984359
0.10496613995485328,0.012351995322321297
0.12866817155756208,0.014837012132729133
0.2144469525959368,0.04363397164157287
0.12979683972911965,0.00760122789065926
0.1489841986455982,0.014763923403011256
0.09593679458239278,0.016152609267650928
0.20316027088036118,0.0027042829995614676
0.09593679458239278,0.014690834673293377
0.2144469525959368,0.022511328753106272
0.23363431151241534,0.00760122789065926
0.23476297968397292,0.28343809384592894
0.2144469525959368,0.02221897383423476
0.19074492099322798,0.0003654436485893875
0.21896162528216703,0.005920187107148078
0.11963882618510158,0.0000730887297178775
0.2144469525959368,0.024338546996053208
0.2144469525959368,0.01110948691711738
0.13544018058690746,0.0002192661891536325
0.22573363431151242,0.0016810407835111825
0.09593679458239278,0.0027042829995614676
0.17832957110609482,0.011328753106271013
0.19413092550790068,0.00555474345855869
0.12415349887133183,0.08953369390439994
0.1433408577878104,0.000438532378307265
0.09593679458239278,0.006651074404326853
0.09593679458239278,0.00233883935097208
0.21218961625282168,0.012059640403449787
0.11060948081264109,0.001315597134921795
0.2144469525959368,0.012498172781757053
0.2144469525959368,0.008697558836427423
0.09593679458239278,0.003069726648150855
0.09593679458239278,0.008551381376991667
0.2144469525959368,0.05642449934220143
0.09593679458239278,0.00906300248501681
0.09593679458239278,0.011767285484578277
0.21557562076749437,0.00029235491887151
0.2144469525959368,0.05503581347756176
0.22234762979683972,0.011474930565706767
0.2200902934537246,0.09786580909223798
0.21670428893905191,0.0009501534863324075
0.20993227990970656,0.10575939190176875
0.2144469525959368,0.10890220727963748
0.10496613995485328,0.015348633240754276
0.21557562076749437,0.0024119280806899576
0.09593679458239278,0.020099400672416314
0.22460496613995484,0.002485016810407835
0.08690744920993228,0.018491448618623008
0.09593679458239278,0.009574623593041953
0.20090293453724606,0.014106124835550357
0.09593679458239278,0.022511328753106272
0.2144469525959368,0.06000584709837743
0.09593679458239278,0.011548019295424646
0.09593679458239278,0.01344832626808946
0.21218961625282168,0.021268820347902354
0.09593679458239278,0.01644496418652244
0.23137697516930023,0.027408273644204065
0.2144469525959368,0.028212249671100715
0.10496613995485328,0.007966671539248647
0.13544018058690746,0.006358719485455343
0.1986455981941309,0.002192661891536325
0.2144469525959368,0.04765385177605613
0.10609480812641084,0.001023242216050285
0.12641083521444696,0.005335477269405058
0.09593679458239278,0.005043122350533548
0.09593679458239278,0.034497880426838184
0.23927765237020315,0.002192661891536325
0.09593679458239278,0.0019733957023826926
0.09593679458239278,0.009720801052477707
0.21670428893905191,0.00263119426984359
0.1930022573363431,0.0003654436485893875
0.09593679458239278,0.00526238853968718
0.2144469525959368,0.005116211080251425
0.09593679458239278,0.004823856161379915
0.22460496613995484,0.0028504604589972226
0.2178329571106095,0.0008039760268966525
0.09593679458239278,0.0037275252156117526
0.1613995485327314,0.001607952053793305
0.2144469525959368,0.00263119426984359
0.2144469525959368,0.00029235491887151
0.09593679458239278,0.007820494079812893
0.13882618510158012,0.008112848998684403
0.22686230248307,0.0008039760268966525
0.09593679458239278,0.007089606782634118
0.1613995485327314,0.0031428153778687326
0.09593679458239278,0.003362081567022365
0.22121896162528218,0.023315304780002922
0.19413092550790068,0.0034351702967402426
0.09593679458239278,0.003946791404765385
0.24492099322799096,0.0002192661891536325
0.09593679458239278,0.006285630755737465
0.2144469525959368,0.002777371729279345
0.14108352144469527,0.00175412951322906
0.1930022573363431,0.002192661891536325
0.2144469525959368,0.00555474345855869
0.19074492099322798,0.0012425084052039175
0.09367945823927765,0.0016810407835111825
0.2144469525959368,0.005700920917994445
0.208803611738149,0.0035813477561759976
0.23927765237020315,0.005189299809969303
0.23927765237020315,0.024850168104078352
0.2144469525959368,0.01432539102470399
0.2144469525959368,0.008039760268966526
0.10496613995485328,0.001607952053793305
0.09593679458239278,0.015933343078497295
0.2144469525959368,0.016810407835111826
0.09706546275395034,0.0021195731618184476
0.2110609480812641,0.035813477561759975
0.2144469525959368,0.006504896944891098
0.2144469525959368,0.00467767870194416
0.09593679458239278,0.0032889928373044876
0.14785553047404063,0.0019733957023826926
0.2144469525959368,0.015567899429907908
0.19751693002257337,0.009282268674170443
0.12866817155756208,0.011621108025142523
0.13544018058690746,0.011767285484578277
0.1873589164785553,0.010378599619938606
0.1433408577878104,0.0025581055401257126
0.09593679458239278,0.000438532378307265
0.17042889390519186,0.0028504604589972226
0.09593679458239278,0.007820494079812893
0.2144469525959368,0.001315597134921795
0.19525959367945825,0.005043122350533548
0.1343115124153499,0.008039760268966526
0.13544018058690746,0.00643180821517322
0.1309255079006772,0.0027042829995614676
0.09593679458239278,0.00994006724163134
0.2178329571106095,0.0003654436485893875
0.2325056433408578,0.00029235491887151
0.11286681715575621,0.012425084052039176
0.1489841986455982,0.009209179944452566
0.09593679458239278,0.00321590410758661
0.2144469525959368,0.011255664376553136
0.2144469525959368,0.004166057593919018
0.09593679458239278,0.0058470983774302
0.2144469525959368,0.0027042829995614676
0.19751693002257337,0.001023242216050285
0.1038374717832957,0.0018272182429469376
0.24379232505643342,0.003946791404765385
0.19413092550790068,0.0010963309457681625
0.09593679458239278,0.005481654728840813
0.2144469525959368,0.00204648443210057
0.13544018058690746,0.014471568484139746
0.1275395033860045,0.00263119426984359
0.20090293453724606,0.007235784242069873
0.2200902934537246,0.005920187107148078
0.09593679458239278,0.006870340593480485
0.2144469525959368,0.0035813477561759976
0.2144469525959368,0.008989913755298933
0.13544018058690746,0.004312235053354773
0.11963882618510158,0.002485016810407835
0.19074492099322798,0.004604589972226283
0.2144469525959368,0.011913462944014033
0.2144469525959368,0.02287677240169566
0.12189616252821671,0.010670954538810116
0.10609480812641084,0.00087706475661453
0.11738148984198646,0.08361350679725187
0.05417607223476298,0.029381669346586755
0.2144469525959368,0.00321590410758661
0.136568848758465,0.0015348633240754275
0.14221218961625282,0.00233883935097208
0.09593679458239278,0.0015348633240754275
0.09593679458239278,0.00087706475661453
0.12979683972911965,0.019733957023826926
0.1309255079006772,0.00204648443210057
0.2144469525959368,0.001900306972664815
0.17832957110609482,0.000438532378307265
0.09932279909706546,0.001315597134921795
0.14446952595936793,0.0003654436485893875
0.136568848758465,0.00701651805291624
0.1162528216704289,0.007820494079812893
0.1072234762979684,0.0000730887297178775
0.09593679458239278,0.0029966379184329776
0.23137697516930023,0.0031428153778687326
0.2144469525959368,0.0035813477561759976
0.1343115124153499,0.003654436485893875
0.22799097065462753,0.007674316620377138
0.10835214446952596,0.00087706475661453
0.09593679458239278,0.0022657506212542026
0.10835214446952596,0.00380061394532963
0.10609480812641084,0.00058470983774302
0.2144469525959368,0.0034351702967402426
0.23476297968397292,0.004531501242508405
0.10835214446952596,0.0013886858646396725
0.09593679458239278,0.00087706475661453
0.09593679458239278,0.00613945329630171
0.2110609480812641,0.01257126151147493
0.18171557562076748,0.000146177459435755
0.09593679458239278,0.01491010086244701
0.2516930022573363,0.010597865809092237
0.24604966139954854,0.004823856161379915
0.2144469525959368,0.0032889928373044876
0.23476297968397292,0.0031428153778687326
0.20428893905191872,0.013375237538371583
0.20090293453724606,0.0027042829995614676
0.12641083521444696,0.001315597134921795
0.09593679458239278,0.016152609267650928
0.10045146726862303,0.0018272182429469376
0.22799097065462753,0.017687472591726355
0.1399548532731377,0.005189299809969303
0.1523702031602709,0.016079520537933052
0.09593679458239278,0.023680748428592312
0.08916478555304741,0.0008039760268966525
0.17832957110609482,0.0015348633240754275
0.2652370203160271,0.07542756906884958
0.09593679458239278,0.020757199239877212
0.09593679458239278,0.0003654436485893875
0.17494356659142213,0.0000730887297178775
0.12076749435665914,0.010744043268527993
0.09593679458239278,0.040344978804268385
0.18397291196388263,0.000730887297178775
0.11399548532731377,0.000730887297178775
0.23476297968397292,0.0002192661891536325
0.09593679458239278,0.016591141645958193
0.1399548532731377,0.0015348633240754275
0.13769751693002258,0.007966671539248647
0.12979683972911965,0.0016810407835111825
0.2110609480812641,0.006285630755737465
0.21896162528216703,0.001023242216050285
0.136568848758465,0.000438532378307265
0.11512415349887133,0.016737319105393948
0.16930022573363432,0.0028504604589972226
0.18284424379232506,0.006797251863762608
0.16930022573363432,0.002777371729279345
